Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"77150","2020-07-05 04:39:00","4","49","<machine-learning><random-forest><ensemble-modeling>","1",""
"77151","2020-07-05 05:40:25","2","3755","<machine-learning><tensorflow><regression><gradient-descent><python-3.x>","1",""
"77155","2020-07-05 06:41:55","2","188","<python><scikit-learn><clustering><unsupervised-learning>","1",""
"77158","2020-07-05 07:19:51","1","27","<feature-selection><random-forest>","1","1"
"77160","2020-07-05 07:52:20","1","25","<terminology>","1","1"
"77165","2020-07-05 10:44:52","0","29","<cross-validation><overfitting>","1",""
"77168","2020-07-05 11:56:18","2","2209","<dataset><statistics><data>","3","1"
"77169","2020-07-05 11:59:51","0","42","<scikit-learn><time-series>","0",""
"77170","2020-07-05 12:11:17","2","57","<machine-learning-model><linear-algebra>","0",""
"77171","2020-07-05 13:25:45","6","892","<education>","3",""
"77172","2020-07-05 13:28:50","2","138","<regression><predictive-modeling><forecasting><derivation>","1",""
"77174","2020-07-05 14:39:23","1","1105","<python><pandas><data-cleaning><dataframe><groupby>","1",""
"77186","2020-07-05 18:02:15","-1","70","<python><neural-network><deep-learning>","1",""
"77187","2020-07-05 18:07:03","0","91","<feature-selection><text-classification><genetic-algorithms>","0",""
"77189","2020-07-05 18:45:52","1","20","<machine-learning><scikit-learn><decision-trees><ensemble-modeling>","0",""
"77199","2020-07-05 22:09:00","2","516","<data><numpy>","1",""
"77200","2020-07-05 23:03:16","0","23","<classification><vc-theory>","1",""
"77205","2020-07-06 03:04:00","0","333","<logistic-regression>","1",""
"77206","2020-07-06 03:05:28","-1","35","<bert>","1",""
"77209","2020-07-06 04:15:10","1","39","<machine-learning><deep-learning><audio-recognition>","0","1"
"77212","2020-07-06 05:06:50","0","215","<cnn><convolution><deep-learning>","2",""
"77214","2020-07-06 06:22:20","2","66","<classification><optimization><probability><score>","2",""
"77215","2020-07-06 06:36:07","0","35","<python><dataset><data-science-model><dataframe>","1",""
"77224","2020-07-06 08:52:14","6","190","<python><regression><cross-validation>","2","1"
"77225","2020-07-06 08:53:41","1","113","<neural-network><matrix>","1",""
"77233","2020-07-06 10:55:10","-1","275","<education>","1",""
"77234","2020-07-06 11:39:00","9","1259","<regression><boosting><natural-gradient-boosting>","4","2"
"77235","2020-07-06 11:53:21","1","31","<time-series><xgboost><training>","1",""
"77239","2020-07-06 12:43:53","2","41","<machine-learning><data-mining><visualization><matplotlib><ggplot2>","1",""
"77242","2020-07-06 14:24:44","0","129","<deep-learning><cnn><rnn><computer-vision>","2","1"
"77249","2020-07-06 16:14:48","4","423","<regression><xgboost><evaluation><outlier><objective-function>","1",""
"77252","2020-07-06 16:39:23","0","21","<machine-learning><regression><loss-function>","1",""
"77254","2020-07-06 17:09:50","0","29","<computer-vision><loss-function><multiclass-classification><activation-function><ocr>","0","0"
"77256","2020-07-06 17:50:31","1","2772","<python><clustering><k-means><gradient-descent><numpy>","1",""
"77257","2020-07-06 18:00:56","0","40","<bert><transformer>","1",""
"77259","2020-07-06 18:25:50","2","2112","<python><scikit-learn><gradient-descent><numpy><derivation>","1","1"
"77262","2020-07-06 20:01:22","3","68","<machine-learning><classification><image-classification><computer-vision><multilabel-classification>","1",""
"77264","2020-07-06 21:01:23","3","703","<classification>","2",""
"77269","2020-07-07 00:47:33","1","34","<time-series><regression><machine-learning-model>","1","1"
"77270","2020-07-07 01:25:17","0","24","<machine-learning><neural-network>","1",""
"77277","2020-07-07 04:19:38","3","410","<neural-network><time-series><cnn>","1","1"
"77279","2020-07-07 04:42:17","1","90","<dataset>","0",""
"77280","2020-07-07 05:04:10","1","31","<probability><model-selection>","1",""
"77285","2020-07-07 08:21:19","-1","2747","<numpy><tfidf><text-classification>","1",""
"77286","2020-07-07 08:25:53","1","37","<clustering><interpretation>","1",""
"77292","2020-07-07 09:50:25","2","126","<python><pandas><interpolation>","1",""
"77295","2020-07-07 10:30:53","1","1650","<time-series><dataset><bigdata><data-science-model>","1","1"
"77298","2020-07-07 10:38:12","4","1065","<machine-learning><regression><overfitting>","5","2"
"77299","2020-07-07 11:09:18","2","53","<recommender-system><word2vec><lda><gensim><text-classification>","3",""
"77302","2020-07-07 11:45:11","3","292","<r><decision-trees>","1","0"
"77303","2020-07-07 12:03:12","2","135","<machine-learning><deep-learning><keras><rnn><gru>","0",""
"77308","2020-07-07 13:09:11","2","233","<gradient-descent>","1",""
"77309","2020-07-07 13:09:59","2","79","<machine-learning><neural-network><classification><dataset>","1",""
"77312","2020-07-07 13:46:04","4","490","<feature-scaling><gbm>","1",""
"77319","2020-07-07 14:43:03","0","26","<dataset><pandas><data><data-cleaning><supervised-learning>","1",""
"77323","2020-07-07 16:19:39","2","87","<graphs><embeddings><graph-neural-network>","1",""
"77324","2020-07-07 16:23:53","1","136","<machine-learning><k-means><matplotlib>","1","2"
"77325","2020-07-07 17:40:10","1","28","<machine-learning><keras><training><loss-function>","2",""
"77327","2020-07-07 17:56:53","2","549","<machine-learning><ensemble-modeling><text-classification>","2","1"
"77330","2020-07-07 19:23:08","2","9","<dataset><computer-vision>","0",""
"77331","2020-07-07 20:06:16","1","24","<clustering><distribution><variance>","1","1"
"77335","2020-07-08 01:18:17","10","18774","<graphs><gaussian><rstudio><anaconda>","5","5"
"77337","2020-07-08 02:38:17","0","16","<statistics><scoring><metaheuristics>","0",""
"77338","2020-07-08 02:39:53","1","435","<neural-network><lstm><deep-learning>","1",""
"77339","2020-07-08 03:02:45","2","86","<machine-learning><clustering><k-means>","1",""
"77340","2020-07-08 03:18:35","0","389","<python><scikit-learn><regression><predictive-modeling>","0",""
"77341","2020-07-08 03:23:21","1","46","<nlp><feature-selection><word-embeddings><word2vec>","1",""
"77343","2020-07-08 06:17:41","1","1168","<machine-learning><deep-learning><keras><tensorflow><time-series>","1",""
"77346","2020-07-08 07:37:39","1","25","<neural-network><training><loss-function>","1",""
"77349","2020-07-08 08:55:41","2","728","<machine-learning><feature-engineering><categorical-data><categorical-encoding>","2",""
"77350","2020-07-08 08:57:58","1","84","<logistic-regression>","1",""
"77351","2020-07-08 09:08:27","2","43","<machine-learning><deep-learning><tensorflow>","1",""
"77352","2020-07-08 09:31:39","9","6470","<pandas><jupyter><ipython>","3","1"
"77353","2020-07-08 09:44:03","0","55","<python><regression><statistics><linear-regression><metric>","0",""
"77357","2020-07-08 10:11:25","1","1604","<r>","1",""
"77362","2020-07-08 11:17:26","1","39","<dataset><pandas>","0",""
"77364","2020-07-08 12:15:23","0","60","<python><pandas><json>","1",""
"77365","2020-07-08 12:24:07","1","22","<tensorflow><image-classification><image-preprocessing>","0",""
"77366","2020-07-08 12:28:53","2","37","<neural-network><kernel>","1",""
"77368","2020-07-08 12:56:56","1","749","<machine-learning><python><neural-network><keras>","1",""
"77369","2020-07-08 13:05:38","3","32","<gan><embeddings><deep-learning><manifold>","1","1"
"77372","2020-07-08 13:41:11","2","545","<tensorflow><map-reduce>","1",""
"77373","2020-07-08 13:47:53","2","66","<logistic-regression><dummy-variables>","1",""
"77375","2020-07-08 05:35:16","1","60","<machine-learning><tensorflow>","2",""
"77378","2020-07-08 14:55:52","1","144","<r><decision-trees>","1",""
"77382","2020-07-08 15:22:00","0","26","<loss-function><supervised-learning><implementation><code>","0",""
"77390","2020-07-08 17:07:54","3","868","<pytorch>","1",""
"77391","2020-07-08 17:09:01","0","75","<machine-learning><python><neural-network><keras><tensorflow>","2",""
"77397","2020-07-08 17:47:47","1","149","<machine-learning><regression><predictive-modeling>","1","0"
"77399","2020-07-08 18:37:50","2","67","<python><r><statistics><correlation>","1",""
"77404","2020-07-08 19:21:53","0","10","<nlp><feature-selection><feature-engineering>","1",""
"77409","2020-07-08 22:22:30","0","21","<classification><random-forest><feature-extraction><dimensionality-reduction>","0",""
"77411","2020-07-09 00:03:53","1","54","<classification><data-mining><clustering><pca>","1",""
"77412","2020-07-09 00:25:10","3","524","<optimization><scipy>","0",""
"77414","2020-07-09 01:38:13","0","49","<optimization>","0",""
"77416","2020-07-09 03:30:49","1","24","<optimization><ranking>","1",""
"77422","2020-07-09 07:20:00","11","599","<machine-learning><deep-learning><linear-regression><xgboost><data-product>","7","1"
"77423","2020-07-09 10:50:48","1","32","<machine-learning><neural-network><tensorflow><image-classification><object-detection>","1",""
"77424","2020-07-09 10:50:50","4","476","<machine-learning><decision-trees><xgboost><normalization><feature-scaling>","1",""
"77429","2020-07-09 12:19:36","2","72","<python><confusion-matrix>","1",""
"77430","2020-07-09 13:23:35","1","38","<machine-learning><predictive-modeling><training><data-science-model>","2",""
"77433","2020-07-09 14:09:08","2","54","<python><neural-network><pytorch>","2",""
"77434","2020-07-09 14:10:36","2","149","<dataset><data-cleaning><missing-data>","1",""
"77439","2020-07-09 15:31:57","3","1176","<deep-learning><neural-network><cnn><convolution><convolutional-neural-network>","3",""
"77443","2020-07-09 16:05:44","3","88","<deep-learning><tensorflow><pytorch><alex-net>","0",""
"77445","2020-07-09 16:21:32","2","117","<python><xgboost><probability><grid-search><probability-calibration>","1",""
"77448","2020-07-09 17:53:23","5","76","<machine-learning><evaluation><performance>","3","2"
"77450","2020-07-09 19:16:31","1","332","<data-mining><k-nn><data-imputation>","2",""
"77451","2020-07-09 19:44:35","6","170","<data-analysis><databases><data-engineering><etl>","2",""
"77452","2020-07-09 19:49:04","2","75","<neural-network><classification><cnn><image-classification><python-3.x>","1",""
"77455","2020-07-09 21:46:21","1","45","<deep-learning><classification><time-series><lstm>","1",""
"77457","2020-07-09 22:22:43","1","15","<neural-network><image-segmentation><semantic-segmentation><backbone-network>","0",""
"77462","2020-07-10 01:58:51","5","751","<data><python-3.x><one-hot-encoding>","1",""
"77463","2020-07-10 02:00:36","1","322","<python><pandas><json>","1",""
"77464","2020-07-10 03:45:36","3","646","<machine-learning><scikit-learn><clustering>","4",""
"77465","2020-07-10 04:05:44","4","158","<machine-learning><gradient-descent>","1","1"
"77469","2020-07-10 06:15:31","4","436","<machine-learning><deep-learning>","3","2"
"77470","2020-07-10 06:22:19","2","99","<statistics><feature-scaling>","1",""
"77471","2020-07-10 06:26:48","2","39","<python><nlp><r>","2",""
"77472","2020-07-10 06:46:22","3","34","<machine-learning><k-means><tfidf><vector-space-models>","2",""
"77473","2020-07-10 07:32:14","1","433","<keras><tensorflow><loss-function>","2","1"
"77477","2020-07-10 08:55:46","2","19","<scikit-learn><regression><python-3.x><score>","0",""
"77496","2020-07-10 12:09:54","1","22","<regression><prediction><bayesian>","0",""
"77499","2020-07-10 12:43:49","2","122","<pandas><groupby>","1",""
"77501","2020-07-10 12:59:08","3","572","<machine-learning-model><jupyter>","2",""
"77504","2020-07-10 13:09:30","1","18","<graphs><historgram>","1",""
"77506","2020-07-10 13:35:33","3","17","<deep-learning><lstm><rnn>","0",""
"77507","2020-07-10 13:37:32","2","30","<machine-learning><computer-vision><image-recognition><object-detection><historgram>","0",""
"77508","2020-07-10 13:37:41","3","34","<keras><tensorflow><pytorch><google-prediction-api><cloud>","1",""
"77509","2020-07-10 14:05:23","2","94","<julia>","0",""
"77510","2020-07-10 14:06:15","1","110","<machine-learning><data-mining><class-imbalance><f1score>","1",""
"77511","2020-07-10 14:11:49","4","607","<correlation>","2",""
"77512","2020-07-10 14:35:35","2","64","<machine-learning><cnn><loss-function><gradient>","1",""
"77519","2020-07-10 16:13:10","0","12","<dataset><pandas><parameter-estimation><bootstraping>","0",""
"77520","2020-07-10 16:18:44","2","119","<statistics><chi-square-test><hypothesis-testing>","1","1"
"77525","2020-07-10 17:09:27","2","17","<machine-learning><xgboost><boosting><adaboost>","0",""
"77526","2020-07-10 17:32:25","1","101","<python><orange><anaconda><orange3>","0",""
"77529","2020-07-10 17:45:15","1","19","<nlp><language-model>","0",""
"77530","2020-07-10 17:49:21","1","80","<machine-learning><clustering><k-means>","1",""
"77534","2020-07-10 20:51:45","2","10366","<python><pandas><automatic-summarization><groupby>","1",""
"77537","2020-07-10 22:56:15","2","135","<machine-learning><neural-network><optimization>","2",""
"77541","2020-07-11 03:33:05","5","573","<deep-learning><nlp><openai-gpt>","1","1"
"77542","2020-07-11 03:38:17","1","72","<deep-learning><gan><generative-models>","0",""
"77544","2020-07-11 04:33:43","1","89","<neural-network><theory>","1","1"
"77545","2020-07-11 05:38:21","2","69","<feature-selection>","2","1"
"77546","2020-07-11 06:42:33","1","408","<keras><lstm><reshape>","2",""
"77550","2020-07-11 08:54:03","2","66","<machine-learning><python><nlp><clustering><pca>","1",""
"77552","2020-07-11 09:19:01","2","165","<theory>","0","1"
"77553","2020-07-11 09:45:44","1","52","<deep-learning><keras><time-series><machine-learning-model>","0",""
"77554","2020-07-11 10:03:38","1","49","<machine-learning><classification><performance><metric><roc>","2",""
"77556","2020-07-11 10:56:32","1","40","<k-means><tfidf><vector-space-models>","1",""
"77558","2020-07-11 12:59:51","1","314","<apache-spark><pyspark>","0",""
"77566","2020-07-11 16:37:24","-1","93","<machine-learning><python><scikit-learn><dataset><text-classification>","1",""
"77567","2020-07-11 18:11:52","0","62","<machine-learning><neural-network><keras><tensorflow><metric>","0",""
"77569","2020-07-11 19:12:31","1","32","<machine-learning><clustering><anomaly-detection><gaussian>","0",""
"77570","2020-07-11 19:52:40","0","191","<r><statistics><convergence>","1",""
"77574","2020-07-11 21:05:25","-1","33","<machine-learning><classification><time-series><feature-engineering><supervised-learning>","1",""
"77577","2020-07-12 01:19:32","4","83","<time-series><linear-regression><correlation>","1",""
"77578","2020-07-12 01:48:59","0","113","<tensorflow><loss-function><multiclass-classification><pytorch><multilabel-classification>","1",""
"77579","2020-07-12 06:02:31","1","1232","<deep-learning><cnn><pytorch><overfitting><regularization>","1",""
